141.212.122.128 - - [04/Dec/2017:00:01:54 +0800] "GET /x HTTP/1.1" 400 226
106.11.152.142 - - [04/Dec/2017:11:55:38 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=6B10A6A1D4A7C1773762251B922BF8B2 HTTP/1.1" 200 26368
106.11.153.137 - - [04/Dec/2017:11:55:39 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=736B5F4983F1C0833A4C80CBAEA24FC5 HTTP/1.1" 200 26368
164.132.161.67 - - [04/Dec/2017:11:55:52 +0800] "GET /http_type/tm/html/docments/LT51220332007253IKR00%20Metadata.htm HTTP/1.1" 404 259
157.55.39.245 - - [04/Dec/2017:11:56:11 +0800] "GET /sxzn/js/images_mz/L1.gif HTTP/1.1" 200 73
157.55.39.245 - - [04/Dec/2017:11:56:11 +0800] "GET /sxzn/js/images_mz/M0.gif HTTP/1.1" 200 159
157.55.39.245 - - [04/Dec/2017:11:56:11 +0800] "GET /sxzn/js/images_mz/P2.gif HTTP/1.1" 200 163
157.55.39.245 - - [04/Dec/2017:11:56:11 +0800] "GET /sxzn/js/images_mz/folder.gif HTTP/1.1" 200 170
157.55.39.245 - - [04/Dec/2017:11:56:11 +0800] "GET /sxzn/js/images_mz/root.gif HTTP/1.1" 200 173
40.77.167.116 - - [04/Dec/2017:11:56:15 +0800] "GET /sxzn/images/banner.jpg HTTP/1.1" 200 38590
40.77.167.116 - - [04/Dec/2017:11:56:17 +0800] "GET /sxzn/js/images_mz/L0.gif HTTP/1.1" 200 66
40.77.167.116 - - [04/Dec/2017:11:56:17 +0800] "GET /sxzn/js/images_mz/M1.gif HTTP/1.1" 200 163
40.77.167.116 - - [04/Dec/2017:11:56:17 +0800] "GET /sxzn/js/images_mz/exit.gif HTTP/1.1" 404 224
40.77.167.116 - - [04/Dec/2017:11:56:18 +0800] "GET /sxzn/js/images_mz/P3.gif HTTP/1.1" 200 159
157.55.39.148 - - [04/Dec/2017:11:56:19 +0800] "GET /sxzn/js/images_mz/L4.gif HTTP/1.1" 200 69
157.55.39.148 - - [04/Dec/2017:11:56:19 +0800] "GET /sxzn/js/images_mz/M3.gif HTTP/1.1" 200 156
157.55.39.148 - - [04/Dec/2017:11:56:20 +0800] "GET /sxzn/js/images_mz/file.gif HTTP/1.1" 200 942
157.55.39.148 - - [04/Dec/2017:11:56:20 +0800] "GET /sxzn/js/images_mz/P1.gif HTTP/1.1" 200 166
40.77.167.151 - - [04/Dec/2017:11:56:20 +0800] "GET /sxzn/js/images_mz/L3.gif HTTP/1.1" 200 63
40.77.167.151 - - [04/Dec/2017:11:56:21 +0800] "GET /sxzn/js/images_mz/L5.gif HTTP/1.1" 200 58
40.77.167.151 - - [04/Dec/2017:11:56:21 +0800] "GET /sxzn/js/images_mz/M2.gif HTTP/1.1" 200 159
40.77.167.151 - - [04/Dec/2017:11:56:22 +0800] "GET /sxzn/js/images_mz/P0.gif HTTP/1.1" 200 163
40.77.167.151 - - [04/Dec/2017:11:56:22 +0800] "GET /sxzn/js/images_mz/folderopen.gif HTTP/1.1" 200 126
58.32.44.98 - - [04/Dec/2017:11:56:42 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [04/Dec/2017:11:56:43 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
36.228.171.241 - - [04/Dec/2017:11:57:27 +0800] "GET /start_ks/jiaoyu/fengshi/009.JPG HTTP/1.1" 200 40259
123.118.13.56 - - [04/Dec/2017:11:57:54 +0800] "GET /zszx/map/photo/yixian/topoline.bmp HTTP/1.1" 200 867098
111.192.102.34 - - [04/Dec/2017:11:58:30 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Dec/2017:11:59:17 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Dec/2017:11:59:17 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
61.149.81.22 - - [04/Dec/2017:11:59:24 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [04/Dec/2017:11:59:24 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18639
202.118.74.85 - - [04/Dec/2017:11:59:28 +0800] "GET /favicon.ico HTTP/1.1" 404 988
113.95.12.85 - - [04/Dec/2017:12:00:08 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Dec/2017:12:00:09 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
58.32.44.98 - - [04/Dec/2017:12:01:42 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [04/Dec/2017:12:01:43 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
106.11.158.148 - - [04/Dec/2017:12:02:58 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=27F34555255A6E13082E22F5BF687E62 HTTP/1.1" 200 26368
106.11.156.135 - - [04/Dec/2017:12:02:58 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=E3D1A93DA67E9FCE52B8607B2E4F79C0 HTTP/1.1" 200 26368
111.192.102.34 - - [04/Dec/2017:12:03:30 +0800] "HEAD / HTTP/1.1" 302 -
35.184.189.105 - - [04/Dec/2017:12:03:36 +0800] "GET /robots.txt HTTP/1.1" 404 985
35.184.189.105 - - [04/Dec/2017:12:03:46 +0800] "GET /sxzn/foreground/viewMetadata.action?id=233 HTTP/1.1" 200 9011
61.149.12.161 - - [04/Dec/2017:12:04:02 +0800] "GET / HTTP/1.1" 302 -
61.149.12.161 - - [04/Dec/2017:12:04:02 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18639
111.192.102.34 - - [04/Dec/2017:12:04:14 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Dec/2017:12:04:14 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
61.149.81.22 - - [04/Dec/2017:12:04:25 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [04/Dec/2017:12:04:25 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18639
217.182.132.70 - - [04/Dec/2017:12:04:51 +0800] "GET /http_type/tm/docments/LT51140262006242IKR00%20Metadata.htm HTTP/1.1" 200 16134
113.95.12.85 - - [04/Dec/2017:12:05:09 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Dec/2017:12:05:09 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
58.32.44.98 - - [04/Dec/2017:12:06:43 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [04/Dec/2017:12:06:44 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
106.11.158.148 - - [04/Dec/2017:12:06:58 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=4DD6334630685B2900AB9B8F3CDA71B3 HTTP/1.1" 200 26368
106.11.156.135 - - [04/Dec/2017:12:06:59 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=8E7B9E803CF0C84066721E555E1FB6F0 HTTP/1.1" 200 26368
111.192.102.34 - - [04/Dec/2017:12:08:31 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Dec/2017:12:09:17 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Dec/2017:12:09:17 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
61.149.81.22 - - [04/Dec/2017:12:09:24 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [04/Dec/2017:12:09:24 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18639
210.13.106.231 - - [04/Dec/2017:12:09:32 +0800] "GET /favicon.ico HTTP/1.1" 404 988
51.255.65.54 - - [04/Dec/2017:12:09:37 +0800] "GET /http_type/tm/pic/LT51280442007263BKT00.jpg HTTP/1.1" 200 168654
113.95.12.85 - - [04/Dec/2017:12:10:08 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Dec/2017:12:10:09 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
58.32.44.98 - - [04/Dec/2017:12:11:42 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [04/Dec/2017:12:11:43 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
106.11.158.148 - - [04/Dec/2017:12:12:19 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=5ED58972F190930BC1E081D169B26FBB HTTP/1.1" 200 26368
111.192.102.34 - - [04/Dec/2017:12:13:30 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Dec/2017:12:14:17 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Dec/2017:12:14:18 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
61.149.81.22 - - [04/Dec/2017:12:14:24 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [04/Dec/2017:12:14:24 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18639
113.95.12.85 - - [04/Dec/2017:12:15:08 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Dec/2017:12:15:09 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
164.132.161.59 - - [04/Dec/2017:12:15:34 +0800] "GET /http_type/tm/html/html/pic/LT51310362007204IKR00.jpg HTTP/1.1" 404 1111
58.32.44.98 - - [04/Dec/2017:12:16:42 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [04/Dec/2017:12:16:43 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
111.192.102.34 - - [04/Dec/2017:12:18:30 +0800] "HEAD / HTTP/1.1" 302 -
164.132.161.10 - - [04/Dec/2017:12:18:56 +0800] "GET /http_type/tm/docments/LT51260372007153IKR00%20Metadata.htm HTTP/1.1" 200 16134
106.11.158.148 - - [04/Dec/2017:12:18:59 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=CDACA559350F71C35DB71092F9349C86 HTTP/1.1" 200 26368
111.192.102.34 - - [04/Dec/2017:12:19:14 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Dec/2017:12:19:14 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
61.149.81.22 - - [04/Dec/2017:12:19:24 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [04/Dec/2017:12:19:24 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18639
217.182.132.36 - - [04/Dec/2017:12:20:04 +0800] "GET /http_type/tm/docments/LT51170281993179XXX00%20Metadata.htm HTTP/1.1" 200 16134
113.95.12.85 - - [04/Dec/2017:12:20:09 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Dec/2017:12:20:10 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
203.208.60.133 - - [04/Dec/2017:12:21:32 +0800] "GET /zszx/handbook/handbook1.files/image056.gif HTTP/1.1" 304 -
58.32.44.98 - - [04/Dec/2017:12:21:42 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [04/Dec/2017:12:21:42 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
111.192.102.34 - - [04/Dec/2017:12:23:30 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Dec/2017:12:23:31 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
61.149.81.22 - - [04/Dec/2017:12:24:25 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [04/Dec/2017:12:24:26 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18639
51.255.65.55 - - [04/Dec/2017:12:24:38 +0800] "GET /http_type/tm/pic/LT51290381990191XXX01.jpg HTTP/1.1" 200 148489
113.95.12.85 - - [04/Dec/2017:12:25:08 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Dec/2017:12:25:09 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
221.12.26.50 - - [04/Dec/2017:12:25:47 +0800] "GET /zszx/map/photo/yixian/dem.bmp HTTP/1.1" 200 867098
106.11.158.148 - - [04/Dec/2017:12:25:59 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=69C7245E14408E0C3959CF1DB240629F HTTP/1.1" 200 26368
106.11.156.135 - - [04/Dec/2017:12:25:59 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=8DC71679E0D00F60B952518E80BC44D6 HTTP/1.1" 200 26368
58.32.44.98 - - [04/Dec/2017:12:26:43 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [04/Dec/2017:12:26:43 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
51.255.65.59 - - [04/Dec/2017:12:27:40 +0800] "GET /http_type/tm/html/docments/LT51210372005224BJC00%20Metadata.htm HTTP/1.1" 404 259
51.255.65.52 - - [04/Dec/2017:12:27:40 +0800] "GET /http_type/tm/pic/LT51160301991151XXX02.jpg HTTP/1.1" 200 160663
111.192.102.34 - - [04/Dec/2017:12:28:31 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Dec/2017:12:28:31 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
164.132.161.9 - - [04/Dec/2017:12:29:08 +0800] "GET /http_type/tm/pic/LT41160271989009XXX02.jpg HTTP/1.1" 200 174007
61.149.81.22 - - [04/Dec/2017:12:29:24 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [04/Dec/2017:12:29:24 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18639
61.149.81.22 - - [04/Dec/2017:12:29:51 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [04/Dec/2017:12:29:54 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18815
113.95.12.85 - - [04/Dec/2017:12:30:08 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Dec/2017:12:30:09 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
58.32.44.98 - - [04/Dec/2017:12:31:42 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [04/Dec/2017:12:31:42 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
106.11.158.148 - - [04/Dec/2017:12:31:58 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=3D8762CF1F89A60027CD33A400025540 HTTP/1.1" 200 26368
106.11.156.135 - - [04/Dec/2017:12:31:59 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=EE4775DC50BAF6A7BADDA2988221B098 HTTP/1.1" 200 26368
111.192.102.34 - - [04/Dec/2017:12:33:30 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Dec/2017:12:33:31 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
61.149.81.22 - - [04/Dec/2017:12:34:24 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [04/Dec/2017:12:34:24 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18639
113.95.12.85 - - [04/Dec/2017:12:35:09 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Dec/2017:12:35:09 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
180.76.15.26 - - [04/Dec/2017:12:35:34 +0800] "GET /robots.txt HTTP/1.1" 404 985
58.32.44.98 - - [04/Dec/2017:12:36:42 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [04/Dec/2017:12:36:43 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
111.192.102.34 - - [04/Dec/2017:12:38:30 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Dec/2017:12:38:30 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
35.184.189.105 - - [04/Dec/2017:12:38:32 +0800] "GET /robots.txt HTTP/1.1" 404 985
106.11.158.148 - - [04/Dec/2017:12:39:17 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=82D1DBBDA836C7D0BE9352AE5F8AAA02 HTTP/1.1" 200 26368
106.11.156.135 - - [04/Dec/2017:12:39:18 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=55AB67DB3100878B04392C46FE09B905 HTTP/1.1" 200 26368
61.149.81.22 - - [04/Dec/2017:12:39:23 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [04/Dec/2017:12:39:24 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18639
113.95.12.85 - - [04/Dec/2017:12:40:08 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Dec/2017:12:40:09 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
124.17.26.64 - - [04/Dec/2017:12:41:12 +0800] "GET /favicon.ico HTTP/1.1" 404 988
58.32.44.98 - - [04/Dec/2017:12:41:42 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [04/Dec/2017:12:41:42 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
111.192.102.34 - - [04/Dec/2017:12:43:31 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Dec/2017:12:44:16 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Dec/2017:12:44:17 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
61.149.81.22 - - [04/Dec/2017:12:44:23 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [04/Dec/2017:12:44:24 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18639
113.95.12.85 - - [04/Dec/2017:12:45:08 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Dec/2017:12:45:09 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
58.32.44.98 - - [04/Dec/2017:12:46:42 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [04/Dec/2017:12:46:42 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
106.11.158.148 - - [04/Dec/2017:12:48:18 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=31FD307A3634AF82E3FA19074C8EF488 HTTP/1.1" 200 26368
111.192.102.34 - - [04/Dec/2017:12:48:31 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Dec/2017:12:48:31 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
199.30.24.220 - - [04/Dec/2017:12:49:07 +0800] "GET /sxzn/images/doc_02.gif HTTP/1.1" 200 55
199.30.24.45 - - [04/Dec/2017:12:49:08 +0800] "GET /sxzn/images/bg.jpg HTTP/1.1" 200 19679
61.149.81.22 - - [04/Dec/2017:12:49:24 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [04/Dec/2017:12:49:24 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18639
113.95.12.85 - - [04/Dec/2017:12:50:08 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Dec/2017:12:50:09 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
203.208.60.132 - - [04/Dec/2017:12:51:07 +0800] "GET /zszx/map/photo/cgzai/cgndys.bmp HTTP/1.1" 304 -
58.32.44.98 - - [04/Dec/2017:12:51:42 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [04/Dec/2017:12:51:42 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
111.192.102.34 - - [04/Dec/2017:12:53:30 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Dec/2017:12:54:15 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Dec/2017:12:54:15 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
61.149.81.22 - - [04/Dec/2017:12:54:23 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [04/Dec/2017:12:54:23 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18639
106.11.158.148 - - [04/Dec/2017:12:55:03 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=03D1298E59940F339C5ADEA9871DDC98 HTTP/1.1" 200 26368
106.11.156.135 - - [04/Dec/2017:12:55:04 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=F9580DBE1F709F79359412CDEF7A8031 HTTP/1.1" 200 26368
113.95.12.85 - - [04/Dec/2017:12:55:08 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Dec/2017:12:55:09 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
157.55.39.245 - - [04/Dec/2017:12:55:46 +0800] "GET /zszx/handbook/handbook2.htm HTTP/1.1" 200 228934
58.32.44.98 - - [04/Dec/2017:12:56:42 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [04/Dec/2017:12:56:43 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
61.149.110.22 - - [04/Dec/2017:12:57:10 +0800] "GET /favicon.ico HTTP/1.1" 404 988
111.192.102.34 - - [04/Dec/2017:12:58:30 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Dec/2017:12:59:15 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Dec/2017:12:59:16 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
61.149.81.22 - - [04/Dec/2017:12:59:23 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [04/Dec/2017:12:59:23 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18639
106.11.158.148 - - [04/Dec/2017:12:59:58 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=B11CE1C99D38CF4D19138E9334706B5A HTTP/1.1" 200 26368
106.11.156.135 - - [04/Dec/2017:13:00:00 +0800] "GET /zszx/handbook/handbook1.htm HTTP/1.1" 200 306238
106.11.152.142 - - [04/Dec/2017:13:00:00 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=CCBC849FD29B825F5F8F1765D482C401 HTTP/1.1" 200 26368
113.95.12.85 - - [04/Dec/2017:13:00:08 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Dec/2017:13:00:09 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
61.149.12.161 - - [04/Dec/2017:13:00:53 +0800] "GET / HTTP/1.1" 302 -
61.149.12.161 - - [04/Dec/2017:13:00:53 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18639
58.32.44.98 - - [04/Dec/2017:13:01:41 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [04/Dec/2017:13:01:42 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
111.192.102.34 - - [04/Dec/2017:13:03:31 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Dec/2017:13:04:16 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Dec/2017:13:04:16 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
61.149.81.22 - - [04/Dec/2017:13:04:24 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [04/Dec/2017:13:04:24 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18639
157.55.39.117 - - [04/Dec/2017:13:04:26 +0800] "GET / HTTP/1.1" 302 -
113.95.12.85 - - [04/Dec/2017:13:05:08 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Dec/2017:13:05:09 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
58.32.44.98 - - [04/Dec/2017:13:06:41 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [04/Dec/2017:13:06:42 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
106.11.158.148 - - [04/Dec/2017:13:07:01 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=7083D9E336A9580FE806C23F3B060E66 HTTP/1.1" 200 26368
35.184.189.105 - - [04/Dec/2017:13:08:15 +0800] "GET /robots.txt HTTP/1.1" 404 985
111.192.102.34 - - [04/Dec/2017:13:08:30 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Dec/2017:13:08:30 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
35.184.189.105 - - [04/Dec/2017:13:09:16 +0800] "GET /sxzn/foreground/listDataOfMD.action?id=233 HTTP/1.1" 302 -
61.149.81.22 - - [04/Dec/2017:13:09:23 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [04/Dec/2017:13:09:23 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18639
113.95.12.85 - - [04/Dec/2017:13:10:08 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Dec/2017:13:10:09 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
58.32.44.98 - - [04/Dec/2017:13:11:41 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [04/Dec/2017:13:11:42 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
106.11.158.148 - - [04/Dec/2017:13:13:18 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=8BB9D2151A10D23FACEB077B8CC65AEB HTTP/1.1" 200 26368
106.11.156.135 - - [04/Dec/2017:13:13:20 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=5725C5AFF0BCB81B12B0D00CE3760AD2 HTTP/1.1" 200 26368
111.192.102.34 - - [04/Dec/2017:13:13:30 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Dec/2017:13:13:30 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
61.149.81.22 - - [04/Dec/2017:13:14:23 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [04/Dec/2017:13:14:23 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18639
113.95.12.85 - - [04/Dec/2017:13:15:08 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Dec/2017:13:15:08 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
157.55.39.117 - - [04/Dec/2017:13:15:53 +0800] "GET /sxzn/sxzn-userGuide.doc HTTP/1.1" 200 2013696
58.32.44.98 - - [04/Dec/2017:13:16:41 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [04/Dec/2017:13:16:41 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
111.192.102.34 - - [04/Dec/2017:13:18:30 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [04/Dec/2017:13:18:31 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
61.149.81.22 - - [04/Dec/2017:13:19:23 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [04/Dec/2017:13:19:23 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18639
35.184.189.105 - - [04/Dec/2017:13:19:40 +0800] "GET /robots.txt HTTP/1.1" 404 985
113.95.12.85 - - [04/Dec/2017:13:20:08 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [04/Dec/2017:13:20:09 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
35.184.189.105 - - [04/Dec/2017:13:20:23 +0800] "GET /sxzn/foreground/selectResult.jsp HTTP/1.1" 200 6041
203.208.60.130 - - [04/Dec/2017:13:20:43 +0800] "GET /zszx/handbook/handbook1.files/image063.jpg HTTP/1.1" 304 -
106.11.158.148 - - [04/Dec/2017:13:21:18 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=908ED6065E056A8D0ED439D0C4EB7393 HTTP/1.1" 200 26368
58.32.44.98 - - [04/Dec/2017:13:21:41 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [04/Dec/2017:13:21:41 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
113.232.86.78 - - [04/Dec/2017:13:23:08 +0800] "GET / HTTP/1.1" 302 -
35.184.189.105 - - [04/Dec/2017:13:23:11 +0800] "GET /robots.txt HTTP/1.1" 404 985
