66.249.69.123 - - [25/Aug/2016:00:00:02 +0800] "GET /http_type/tm/jqzoom.css HTTP/1.1" 200 1080
58.32.44.98 - - [25/Aug/2016:14:25:43 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
61.149.81.22 - - [25/Aug/2016:14:26:11 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [25/Aug/2016:14:26:11 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18643
42.156.137.107 - - [25/Aug/2016:14:26:15 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=14EBC75745766EF3AE5F48E669EA9CEE HTTP/1.1" 200 26368
42.156.138.107 - - [25/Aug/2016:14:26:15 +0800] "GET /sxzn/login.action;jsessionid=CFB8FE65B5646CF2A74FA154B3083040 HTTP/1.1" 200 7451
42.156.139.107 - - [25/Aug/2016:14:26:15 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=8CC3C67EE491BB522CD3E8CB61858C87 HTTP/1.1" 200 26368
113.95.12.85 - - [25/Aug/2016:14:28:26 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [25/Aug/2016:14:28:27 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
111.192.102.34 - - [25/Aug/2016:14:29:33 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [25/Aug/2016:14:29:33 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
42.156.137.107 - - [25/Aug/2016:14:29:55 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=6BB37A822F52A8E96646E705FE32085D HTTP/1.1" 200 26368
61.149.81.22 - - [25/Aug/2016:14:29:58 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [25/Aug/2016:14:29:58 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18819
58.32.44.98 - - [25/Aug/2016:14:30:43 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [25/Aug/2016:14:30:43 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
61.149.81.22 - - [25/Aug/2016:14:31:10 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [25/Aug/2016:14:31:10 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18643
223.73.111.193 - - [25/Aug/2016:14:32:01 +0800] "GET / HTTP/1.1" 302 -
223.73.111.193 - - [25/Aug/2016:14:32:01 +0800] "GET /sxzn/css/index.css HTTP/1.1" 200 1730
223.73.111.193 - - [25/Aug/2016:14:32:01 +0800] "GET /sxzn/css/layout.css HTTP/1.1" 200 6591
223.73.111.193 - - [25/Aug/2016:14:32:01 +0800] "GET /sxzn/images/banner.jpg HTTP/1.1" 200 38590
223.73.111.193 - - [25/Aug/2016:14:32:03 +0800] "GET /sxzn/images/doc_02.gif HTTP/1.1" 200 55
223.73.111.193 - - [25/Aug/2016:14:32:01 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18643
223.73.111.193 - - [25/Aug/2016:14:32:04 +0800] "GET /sxzn/rand.action HTTP/1.1" 200 1262
223.73.111.193 - - [25/Aug/2016:14:32:04 +0800] "GET /sxzn/images/Search_icon.gif HTTP/1.1" 200 344
223.73.111.193 - - [25/Aug/2016:14:32:04 +0800] "GET /sxzn/images/new.gif HTTP/1.1" 200 1816
223.73.111.193 - - [25/Aug/2016:14:32:04 +0800] "GET /sxzn/images/icon.gif HTTP/1.1" 200 119
223.73.111.193 - - [25/Aug/2016:14:32:04 +0800] "GET /sxzn/images/point.gif HTTP/1.1" 200 134
223.73.111.193 - - [25/Aug/2016:14:32:04 +0800] "GET /sxzn/images/new1.gif HTTP/1.1" 200 1724
223.73.111.193 - - [25/Aug/2016:14:32:04 +0800] "GET /sxzn/images/leftSubTitle_bg.gif HTTP/1.1" 200 53
223.73.111.193 - - [25/Aug/2016:14:32:04 +0800] "GET /sxzn/images/options.png HTTP/1.1" 200 615
223.73.111.193 - - [25/Aug/2016:14:32:04 +0800] "GET /sxzn/images/banner_home.jpg HTTP/1.1" 200 50428
223.73.111.193 - - [25/Aug/2016:14:32:04 +0800] "GET /sxzn/images/bg.jpg HTTP/1.1" 200 19679
223.73.111.193 - - [25/Aug/2016:14:32:04 +0800] "GET /sxzn/images/yonghu.jpg HTTP/1.1" 200 31309
223.73.111.193 - - [25/Aug/2016:14:32:04 +0800] "GET /sxzn/images/zh-cn.gif HTTP/1.1" 200 891
223.73.111.193 - - [25/Aug/2016:14:32:04 +0800] "GET /favicon.ico HTTP/1.1" 404 988
42.156.137.107 - - [25/Aug/2016:14:33:15 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=F9192AD9F83FDF597B746C99FB8A4EE4 HTTP/1.1" 200 26368
42.156.138.107 - - [25/Aug/2016:14:33:15 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=7C77A0B330A2C9FB176A61F9488E11D9 HTTP/1.1" 200 26368
42.156.139.107 - - [25/Aug/2016:14:33:15 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=D28ED591EEA530800C7B636EDE6B1425 HTTP/1.1" 200 26368
113.95.12.85 - - [25/Aug/2016:14:33:26 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [25/Aug/2016:14:33:27 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
101.251.1.126 - - [25/Aug/2016:14:34:04 +0800] "GET /zszx/map/photo/90huangtu/geom.bmp HTTP/1.1" 200 867098
111.192.102.34 - - [25/Aug/2016:14:34:33 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [25/Aug/2016:14:34:34 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
58.32.44.98 - - [25/Aug/2016:14:35:43 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [25/Aug/2016:14:35:44 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
219.140.167.90 - - [25/Aug/2016:14:36:08 +0800] "GET /favicon.ico HTTP/1.1" 404 988
61.149.81.22 - - [25/Aug/2016:14:36:10 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [25/Aug/2016:14:36:10 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18643
42.156.137.107 - - [25/Aug/2016:14:36:56 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=7677B9D6FCD468C8D570B0AB12ACA708 HTTP/1.1" 200 26368
42.156.138.107 - - [25/Aug/2016:14:36:56 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=C57192B6CAD6995CDF07DFBC77ED4528 HTTP/1.1" 200 26368
113.95.12.85 - - [25/Aug/2016:14:38:27 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [25/Aug/2016:14:38:27 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
113.204.16.86 - - [25/Aug/2016:14:38:35 +0800] "GET /favicon.ico HTTP/1.1" 404 988
111.192.102.34 - - [25/Aug/2016:14:39:36 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [25/Aug/2016:14:39:37 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
42.156.137.107 - - [25/Aug/2016:14:40:36 +0800] "GET /sxzn/login.action;jsessionid=E2497257CF9E3107CEFFED06BB69FE3B HTTP/1.1" 200 7451
42.156.138.107 - - [25/Aug/2016:14:40:36 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=3592B02DE3C5C795CB388CD726F49267 HTTP/1.1" 200 26368
58.32.44.98 - - [25/Aug/2016:14:40:43 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [25/Aug/2016:14:40:43 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
61.149.81.22 - - [25/Aug/2016:14:41:10 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [25/Aug/2016:14:41:10 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18643
218.199.207.63 - - [25/Aug/2016:14:41:25 +0800] "GET /favicon.ico HTTP/1.1" 404 988
113.95.12.85 - - [25/Aug/2016:14:43:28 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [25/Aug/2016:14:43:28 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
61.135.169.23 - - [25/Aug/2016:14:43:50 +0800] "GET /zszx/map/photo/80huagtu/plhnjmsl.bmp HTTP/1.1" 200 867098
42.156.137.107 - - [25/Aug/2016:14:43:54 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=C4741CE62C2F95619B885C704254A45A HTTP/1.1" 200 26368
111.192.102.34 - - [25/Aug/2016:14:44:33 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [25/Aug/2016:14:44:33 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
58.32.44.98 - - [25/Aug/2016:14:45:43 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [25/Aug/2016:14:45:43 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
61.149.81.22 - - [25/Aug/2016:14:46:10 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [25/Aug/2016:14:46:10 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18643
183.193.146.221 - - [25/Aug/2016:14:47:12 +0800] "GET /zszx/map/photo/50huangtu/zlkdwc.bmp HTTP/1.1" 200 867098
116.1.2.163 - - [25/Aug/2016:14:47:26 +0800] "GET /zszx/map/photo/yixian/base.bmp HTTP/1.1" 200 867098
42.156.137.107 - - [25/Aug/2016:14:47:35 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=3DCC039576E8C1AA7C4E428B1CD9212F HTTP/1.1" 200 26368
42.156.138.107 - - [25/Aug/2016:14:47:35 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=D968E9B26B1E2748E302448818159251 HTTP/1.1" 200 26368
42.156.139.107 - - [25/Aug/2016:14:47:36 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=02F5B7692A2FE72525DB4B9E9443EE12 HTTP/1.1" 200 26368
131.253.27.44 - - [25/Aug/2016:14:48:23 +0800] "GET /sxzn/js/images_mz/P0.gif HTTP/1.1" 200 163
131.253.27.44 - - [25/Aug/2016:14:48:23 +0800] "GET /sxzn/js/images_mz/exit.gif HTTP/1.1" 404 224
131.253.27.44 - - [25/Aug/2016:14:48:23 +0800] "GET /sxzn/js/images_mz/L3.gif HTTP/1.1" 200 63
131.253.27.44 - - [25/Aug/2016:14:48:23 +0800] "GET /sxzn/js/images_mz/P3.gif HTTP/1.1" 200 159
131.253.27.44 - - [25/Aug/2016:14:48:23 +0800] "GET /sxzn/js/images_mz/M1.gif HTTP/1.1" 200 163
131.253.27.44 - - [25/Aug/2016:14:48:23 +0800] "GET /sxzn/js/images_mz/M2.gif HTTP/1.1" 200 159
131.253.27.44 - - [25/Aug/2016:14:48:24 +0800] "GET /sxzn/js/images_mz/folderopen.gif HTTP/1.1" 200 126
113.95.12.85 - - [25/Aug/2016:14:48:26 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [25/Aug/2016:14:48:27 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
122.114.139.150 - - [25/Aug/2016:14:48:48 +0800] "GET /manager/html HTTP/1.1" 404 991
122.114.139.150 - - [25/Aug/2016:14:48:50 +0800] "GET /manager/html HTTP/1.1" 404 991
111.192.102.34 - - [25/Aug/2016:14:49:33 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [25/Aug/2016:14:49:34 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
218.199.207.63 - - [25/Aug/2016:14:50:35 +0800] "GET /favicon.ico HTTP/1.1" 404 988
58.32.44.98 - - [25/Aug/2016:14:50:43 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [25/Aug/2016:14:50:44 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
61.149.81.22 - - [25/Aug/2016:14:51:10 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [25/Aug/2016:14:51:10 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18643
42.156.137.107 - - [25/Aug/2016:14:51:16 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=48BF8AA529F68C05DD27448BDAC9B19C HTTP/1.1" 200 26368
42.156.138.107 - - [25/Aug/2016:14:51:16 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=7587B5D822AD33045C8CA280CC5FE724 HTTP/1.1" 200 26368
111.199.187.102 - - [25/Aug/2016:14:51:49 +0800] "GET /zszx/map/photo/as/hum.bmp HTTP/1.1" 200 867098
182.254.211.178 - - [25/Aug/2016:14:52:33 +0800] "GET /manager/html HTTP/1.1" 404 991
113.95.12.85 - - [25/Aug/2016:14:53:26 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [25/Aug/2016:14:53:27 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
111.192.102.34 - - [25/Aug/2016:14:54:33 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [25/Aug/2016:14:54:33 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
42.156.137.107 - - [25/Aug/2016:14:54:56 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=D1CECE8639306CFEC48D8ACDF0C939B2 HTTP/1.1" 200 26368
42.156.138.107 - - [25/Aug/2016:14:54:56 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=687CEF3A119877351A4AAB075FF41FF1 HTTP/1.1" 200 26368
42.156.139.107 - - [25/Aug/2016:14:54:56 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=EF61A4F5B32011994BA12354230234F2 HTTP/1.1" 200 26368
58.32.44.98 - - [25/Aug/2016:14:55:43 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [25/Aug/2016:14:55:43 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
64.16.214.100 - - [25/Aug/2016:14:55:59 +0800] "GET /mysql/scripts/setup.php HTTP/1.0" 404 1024
61.149.81.22 - - [25/Aug/2016:14:56:11 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [25/Aug/2016:14:56:11 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18643
113.95.12.85 - - [25/Aug/2016:14:58:26 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [25/Aug/2016:14:58:26 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
42.156.137.107 - - [25/Aug/2016:14:58:35 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=5832F445DE5EA985283CBAC7FC3D02D7 HTTP/1.1" 200 26368
42.156.138.107 - - [25/Aug/2016:14:58:36 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=9C8BE4F63CDEBABEFCBAA9209C4E6B6E HTTP/1.1" 200 26368
111.192.102.34 - - [25/Aug/2016:14:59:33 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [25/Aug/2016:14:59:33 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
112.255.10.69 - - [25/Aug/2016:15:00:04 +0800] "GET /zszx/map/photo/cw/pm.bmp HTTP/1.1" 200 867098
112.255.10.69 - - [25/Aug/2016:15:00:27 +0800] "GET /zszx/map/photo/80huagtu/jh99.bmp HTTP/1.1" 200 867098
58.32.44.98 - - [25/Aug/2016:15:00:43 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [25/Aug/2016:15:00:44 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
61.149.81.22 - - [25/Aug/2016:15:01:13 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [25/Aug/2016:15:01:13 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18643
42.156.137.107 - - [25/Aug/2016:15:01:56 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=264018FC229243571A4C45D2C4DC2D69 HTTP/1.1" 200 26368
42.156.138.107 - - [25/Aug/2016:15:01:56 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=5761FA0196CB21307166305E139D0D0F HTTP/1.1" 200 26368
113.95.12.85 - - [25/Aug/2016:15:03:27 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [25/Aug/2016:15:03:27 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
111.192.102.34 - - [25/Aug/2016:15:04:33 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [25/Aug/2016:15:04:34 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
42.156.137.107 - - [25/Aug/2016:15:05:35 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=D247C420AB1CFE48ADAB66C382D6E73C HTTP/1.1" 200 26368
58.32.44.98 - - [25/Aug/2016:15:05:43 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [25/Aug/2016:15:05:47 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
61.149.81.22 - - [25/Aug/2016:15:06:10 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [25/Aug/2016:15:06:10 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18643
220.166.222.26 - - [25/Aug/2016:15:06:06 +0800] "GET /zszx/map/photo/yixian/dem.bmp HTTP/1.1" 200 867098
111.204.224.33 - - [25/Aug/2016:15:08:07 +0800] "GET /tlp/user/index.jsp HTTP/1.1" 200 644
111.204.224.33 - - [25/Aug/2016:15:08:07 +0800] "GET /favicon.ico HTTP/1.1" 404 988
111.204.224.33 - - [25/Aug/2016:15:08:07 +0800] "GET /tlp/riverintro.jsp HTTP/1.1" 200 2524
111.204.224.33 - - [25/Aug/2016:15:08:07 +0800] "GET /tlp/top.jsp HTTP/1.1" 500 2630
111.204.224.33 - - [25/Aug/2016:15:08:08 +0800] "GET /tlp/images/riverintro1.jpg HTTP/1.1" 200 21336
111.204.224.33 - - [25/Aug/2016:15:08:07 +0800] "GET /tlp/user/left.jsp HTTP/1.1" 200 17528
111.204.224.33 - - [25/Aug/2016:15:08:08 +0800] "GET /tlp/user/images/Moff.gif HTTP/1.1" 200 53
111.204.224.33 - - [25/Aug/2016:15:08:08 +0800] "GET /tlp/user/images/open_lastnode.gif HTTP/1.1" 200 78
111.204.224.33 - - [25/Aug/2016:15:08:08 +0800] "GET /tlp/user/images/blank.gif HTTP/1.1" 200 135
111.204.224.33 - - [25/Aug/2016:15:08:08 +0800] "GET /tlp/user/images/grid.gif HTTP/1.1" 200 987
111.204.224.33 - - [25/Aug/2016:15:08:08 +0800] "GET /tlp/user/images/line_05.gif HTTP/1.1" 200 65
111.204.224.33 - - [25/Aug/2016:15:08:08 +0800] "GET /tlp/user/images/line_05_last.gif HTTP/1.1" 200 62
111.204.224.33 - - [25/Aug/2016:15:08:08 +0800] "GET /tlp/user/images/open_folder.gif HTTP/1.1" 200 568
111.204.224.33 - - [25/Aug/2016:15:08:08 +0800] "GET /tlp/images/riverintro2.gif HTTP/1.1" 200 100899
111.204.224.33 - - [25/Aug/2016:15:08:08 +0800] "GET /tlp/user/images/doc.gif HTTP/1.1" 200 1014
111.204.224.33 - - [25/Aug/2016:15:08:11 +0800] "GET /tlp/user/images/Mon.gif HTTP/1.1" 200 293
111.204.224.33 - - [25/Aug/2016:15:08:11 +0800] "GET /tlp/user/main.jsp?table=m_rll HTTP/1.1" 200 23212
111.204.224.33 - - [25/Aug/2016:15:08:15 +0800] "GET /tlp/user/navigation/style.css HTTP/1.1" 200 4724
111.204.224.33 - - [25/Aug/2016:15:08:15 +0800] "GET /tlp/user/js/pageViewer.js HTTP/1.1" 200 612
111.204.224.33 - - [25/Aug/2016:15:08:15 +0800] "GET /tlp/user/navigation/images/field.gif HTTP/1.1" 200 68
111.204.224.33 - - [25/Aug/2016:15:08:15 +0800] "GET /tlp/user/navigation/images/field1.gif HTTP/1.1" 200 67
113.95.12.85 - - [25/Aug/2016:15:08:26 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [25/Aug/2016:15:08:27 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
111.204.224.33 - - [25/Aug/2016:15:08:46 +0800] "POST /tlp/user/main.jsp HTTP/1.1" 200 23370
111.204.224.33 - - [25/Aug/2016:15:09:04 +0800] "POST /tlp/user/main.jsp HTTP/1.1" 200 9589
42.156.137.107 - - [25/Aug/2016:15:09:15 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=FDEBDF36F6C1F9CF39BFDA6AED94A17D HTTP/1.1" 200 26368
111.204.224.33 - - [25/Aug/2016:15:09:14 +0800] "POST /tlp/user/main.jsp HTTP/1.1" 200 23492
111.204.224.33 - - [25/Aug/2016:15:09:28 +0800] "GET /tlp/user/index.jsp HTTP/1.1" 200 644
111.204.224.33 - - [25/Aug/2016:15:09:28 +0800] "GET /tlp/top.jsp HTTP/1.1" 500 2630
111.204.224.33 - - [25/Aug/2016:15:09:29 +0800] "GET /tlp/riverintro.jsp HTTP/1.1" 200 2524
111.204.224.33 - - [25/Aug/2016:15:09:29 +0800] "GET /tlp/user/left.jsp HTTP/1.1" 200 17528
111.192.102.34 - - [25/Aug/2016:15:09:32 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [25/Aug/2016:15:09:33 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
58.32.44.98 - - [25/Aug/2016:15:10:43 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [25/Aug/2016:15:10:44 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
180.163.2.88 - - [25/Aug/2016:15:11:07 +0800] "GET /tlp/riverintro.jsp HTTP/1.1" 200 2524
61.149.81.22 - - [25/Aug/2016:15:11:10 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [25/Aug/2016:15:11:10 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18643
101.226.89.117 - - [25/Aug/2016:15:11:13 +0800] "GET /tlp/user/left.jsp HTTP/1.1" 200 17528
58.32.214.198 - - [25/Aug/2016:15:11:13 +0800] "GET /tlp/user/index.jsp HTTP/1.1" 200 644
58.32.214.198 - - [25/Aug/2016:15:11:14 +0800] "GET /tlp/top.jsp HTTP/1.1" 500 2630
58.32.214.198 - - [25/Aug/2016:15:11:14 +0800] "GET /tlp/user/left.jsp HTTP/1.1" 200 17528
58.32.206.24 - - [25/Aug/2016:15:11:14 +0800] "GET /tlp/user/index.jsp HTTP/1.1" 200 644
58.32.214.198 - - [25/Aug/2016:15:11:14 +0800] "GET /tlp/riverintro.jsp HTTP/1.1" 200 2524
58.32.206.24 - - [25/Aug/2016:15:11:14 +0800] "GET /tlp/top.jsp HTTP/1.1" 500 2548
58.32.206.24 - - [25/Aug/2016:15:11:14 +0800] "GET /tlp/user/left.jsp HTTP/1.1" 200 17528
58.32.206.24 - - [25/Aug/2016:15:11:14 +0800] "GET /tlp/riverintro.jsp HTTP/1.1" 200 2524
101.226.89.119 - - [25/Aug/2016:15:11:15 +0800] "GET /tlp/top.jsp HTTP/1.1" 500 2548
61.151.226.16 - - [25/Aug/2016:15:11:18 +0800] "GET /tlp/user/main.jsp?table=m_rll HTTP/1.1" 200 23212
36.110.37.162 - - [25/Aug/2016:15:11:45 +0800] "GET / HTTP/1.1" 302 -
36.110.37.162 - - [25/Aug/2016:15:11:45 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18643
36.110.37.162 - - [25/Aug/2016:15:11:46 +0800] "GET /sxzn/images/banner.jpg HTTP/1.1" 200 38590
36.110.37.162 - - [25/Aug/2016:15:11:47 +0800] "GET /sxzn/images/doc_02.gif HTTP/1.1" 200 55
36.110.37.162 - - [25/Aug/2016:15:11:47 +0800] "GET /sxzn/images/banner_home.jpg HTTP/1.1" 200 50428
36.110.37.162 - - [25/Aug/2016:15:11:51 +0800] "GET /sxzn/rand.action HTTP/1.1" 200 1243
36.110.37.162 - - [25/Aug/2016:15:11:51 +0800] "GET /sxzn/images/Search_icon.gif HTTP/1.1" 200 344
36.110.37.162 - - [25/Aug/2016:15:11:51 +0800] "GET /sxzn/images/new.gif HTTP/1.1" 200 1816
36.110.37.162 - - [25/Aug/2016:15:11:51 +0800] "GET /sxzn/images/new1.gif HTTP/1.1" 200 1724
36.110.37.162 - - [25/Aug/2016:15:11:51 +0800] "GET /sxzn/images/icon.gif HTTP/1.1" 200 119
36.110.37.162 - - [25/Aug/2016:15:11:46 +0800] "GET /sxzn/css/layout.css HTTP/1.1" 200 6591
36.110.37.162 - - [25/Aug/2016:15:11:46 +0800] "GET /sxzn/css/index.css HTTP/1.1" 200 1730
36.110.37.162 - - [25/Aug/2016:15:11:55 +0800] "GET /sxzn/images/point.gif HTTP/1.1" 200 134
36.110.37.162 - - [25/Aug/2016:15:11:55 +0800] "GET /sxzn/images/leftSubTitle_bg.gif HTTP/1.1" 200 53
36.110.37.162 - - [25/Aug/2016:15:11:55 +0800] "GET /sxzn/images/options.png HTTP/1.1" 200 615
36.110.37.162 - - [25/Aug/2016:15:11:55 +0800] "GET /sxzn/images/bg.jpg HTTP/1.1" 200 19679
36.110.37.162 - - [25/Aug/2016:15:11:55 +0800] "GET /sxzn/images/zh-cn.gif HTTP/1.1" 200 891
36.110.37.162 - - [25/Aug/2016:15:11:55 +0800] "GET /sxzn/images/yonghu.jpg HTTP/1.1" 200 31309
36.110.37.162 - - [25/Aug/2016:15:12:01 +0800] "GET /favicon.ico HTTP/1.1" 404 988
36.110.37.162 - - [25/Aug/2016:15:12:12 +0800] "GET /sxzn/readPolicy.action HTTP/1.1" 200 6656
36.110.37.162 - - [25/Aug/2016:15:12:23 +0800] "GET /sxzn/js/functions.js HTTP/1.1" 200 4378
36.110.37.162 - - [25/Aug/2016:15:12:23 +0800] "POST /sxzn/register.action HTTP/1.1" 200 20671
36.110.37.162 - - [25/Aug/2016:15:12:25 +0800] "GET /sxzn/rand.action HTTP/1.1" 200 1278
36.110.37.162 - - [25/Aug/2016:15:12:23 +0800] "GET /sxzn/js/gen_validatorv31.js HTTP/1.1" 200 20040
42.156.137.107 - - [25/Aug/2016:15:12:36 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=65C003251D312322B2A221B94051841C HTTP/1.1" 200 26368
42.156.138.107 - - [25/Aug/2016:15:12:36 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=D769CD475A67ED50DABDAE59FA0961C4 HTTP/1.1" 200 26368
113.95.12.85 - - [25/Aug/2016:15:13:27 +0800] "HEAD / HTTP/1.1" 302 -
113.95.12.85 - - [25/Aug/2016:15:13:27 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
111.192.102.34 - - [25/Aug/2016:15:14:33 +0800] "HEAD / HTTP/1.1" 302 -
111.192.102.34 - - [25/Aug/2016:15:14:33 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
58.32.44.98 - - [25/Aug/2016:15:15:43 +0800] "HEAD / HTTP/1.1" 302 -
58.32.44.98 - - [25/Aug/2016:15:15:44 +0800] "HEAD /sxzn/index.action HTTP/1.1" 200 -
61.149.81.22 - - [25/Aug/2016:15:16:13 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [25/Aug/2016:15:16:13 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18643
42.156.137.107 - - [25/Aug/2016:15:16:16 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=5D7EA3854AE0DCC5DB0CF37814CABAB9 HTTP/1.1" 200 26368
42.156.138.107 - - [25/Aug/2016:15:16:17 +0800] "GET /sxzn/foreground/browseMetadata.action;jsessionid=A1350B1303367F9A81DFE16B6985EC9D HTTP/1.1" 200 26368
