111.206.71.73 - - [01/Apr/2015:00:02:09 +0800] "GET /tlp/user/images/riverintro2.gif HTTP/1.1" 404 229
113.140.84.102 - - [01/Apr/2015:14:35:57 +0800] "GET /index.action HTTP/1.1" 404 991
113.140.84.102 - - [01/Apr/2015:14:36:05 +0800] "GET / HTTP/1.1" 302 -
113.140.84.102 - - [01/Apr/2015:14:36:05 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
113.140.84.102 - - [01/Apr/2015:14:36:05 +0800] "GET /sxzn/rand.action HTTP/1.1" 200 1192
113.140.84.102 - - [01/Apr/2015:14:36:30 +0800] "POST /sxzn/checkLogin.action HTTP/1.1" 302 -
113.140.84.102 - - [01/Apr/2015:14:36:30 +0800] "GET /sxzn/ HTTP/1.1" 200 18237
113.140.84.102 - - [01/Apr/2015:14:36:58 +0800] "POST /sxzn/doSearch.action HTTP/1.1" 200 6257
113.140.84.102 - - [01/Apr/2015:14:36:58 +0800] "GET /sxzn/css/displaytag.css HTTP/1.1" 200 2309
113.140.28.66 - - [01/Apr/2015:14:37:10 +0800] "POST /sxzn/doSearch.action HTTP/1.1" 200 11917
113.140.28.66 - - [01/Apr/2015:14:37:13 +0800] "POST /sxzn/doSearch.action HTTP/1.1" 200 11917
61.149.81.22 - - [01/Apr/2015:14:37:18 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:14:37:18 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
113.140.84.102 - - [01/Apr/2015:14:37:28 +0800] "POST /sxzn/doSearch.action HTTP/1.1" 200 9695
66.249.67.100 - - [01/Apr/2015:14:38:03 +0800] "GET /list/main.jsp HTTP/1.1" 200 873
61.149.81.22 - - [01/Apr/2015:14:39:52 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:14:39:52 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
111.15.94.223 - - [01/Apr/2015:14:39:50 +0800] "GET /zszx/map/photo/50huangtu/pldfb.bmp HTTP/1.1" 200 867098
111.85.200.206 - - [01/Apr/2015:14:40:00 +0800] "GET /zszx/map/photo/50huangtu/pldfb.bmp HTTP/1.1" 200 867098
113.140.84.102 - - [01/Apr/2015:14:40:12 +0800] "GET /sxzn/viewMetadata.action?id=6 HTTP/1.1" 200 10898
113.140.84.102 - - [01/Apr/2015:14:40:13 +0800] "GET /sxzn/css/metadata.css HTTP/1.1" 200 945
113.200.77.5 - - [01/Apr/2015:14:40:46 +0800] "GET /favicon.ico HTTP/1.1" 404 988
113.140.84.102 - - [01/Apr/2015:14:40:50 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18237
113.140.84.102 - - [01/Apr/2015:14:41:00 +0800] "POST /sxzn/doSearch.action HTTP/1.1" 200 19202
113.140.84.102 - - [01/Apr/2015:14:41:26 +0800] "GET /sxzn/viewMetadata.action?id=7 HTTP/1.1" 200 9778
113.140.28.66 - - [01/Apr/2015:14:41:38 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18237
113.140.84.102 - - [01/Apr/2015:14:42:05 +0800] "POST /sxzn/doSearch.action HTTP/1.1" 200 9695
113.140.84.102 - - [01/Apr/2015:14:42:13 +0800] "GET /sxzn/viewMetadata.action?id=187 HTTP/1.1" 200 9253
61.149.81.22 - - [01/Apr/2015:14:42:19 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:14:42:19 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
221.176.33.157 - - [01/Apr/2015:14:43:04 +0800] "GET /zszx/map/photo/50huangtu/pldfb.bmp HTTP/1.1" 200 867098
113.140.84.102 - - [01/Apr/2015:14:44:01 +0800] "GET / HTTP/1.1" 302 -
113.140.84.102 - - [01/Apr/2015:14:44:01 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18237
61.149.81.22 - - [01/Apr/2015:14:44:51 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:14:44:51 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
113.200.205.3 - - [01/Apr/2015:14:45:01 +0800] "GET / HTTP/1.1" 302 -
113.200.205.3 - - [01/Apr/2015:14:45:02 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
113.200.205.3 - - [01/Apr/2015:14:45:03 +0800] "GET /sxzn/images/doc_02.gif HTTP/1.1" 200 55
113.200.205.3 - - [01/Apr/2015:14:45:02 +0800] "GET /sxzn/css/layout.css HTTP/1.1" 200 6591
113.200.205.3 - - [01/Apr/2015:14:45:03 +0800] "GET /sxzn/rand.action HTTP/1.1" 200 1279
113.200.205.3 - - [01/Apr/2015:14:45:03 +0800] "GET /sxzn/css/index.css HTTP/1.1" 200 1730
113.200.205.3 - - [01/Apr/2015:14:45:03 +0800] "GET /sxzn/images/Search_icon.gif HTTP/1.1" 200 344
113.200.205.3 - - [01/Apr/2015:14:45:03 +0800] "GET /sxzn/images/icon.gif HTTP/1.1" 200 119
113.200.205.3 - - [01/Apr/2015:14:45:03 +0800] "GET /sxzn/images/banner.jpg HTTP/1.1" 200 38590
113.200.205.3 - - [01/Apr/2015:14:45:03 +0800] "GET /sxzn/images/new.gif HTTP/1.1" 200 1816
113.200.205.3 - - [01/Apr/2015:14:45:03 +0800] "GET /sxzn/images/new1.gif HTTP/1.1" 200 1724
113.200.205.3 - - [01/Apr/2015:14:45:03 +0800] "GET /sxzn/images/yonghu.jpg HTTP/1.1" 200 16368
113.200.205.3 - - [01/Apr/2015:14:45:04 +0800] "GET /sxzn/images/point.gif HTTP/1.1" 200 134
113.200.205.3 - - [01/Apr/2015:14:45:04 +0800] "GET /sxzn/images/yonghu.jpg HTTP/1.1" 206 23479
113.200.205.3 - - [01/Apr/2015:14:45:04 +0800] "GET /sxzn/images/zh-cn.gif HTTP/1.1" 200 891
113.200.205.3 - - [01/Apr/2015:14:45:04 +0800] "GET /sxzn/images/leftSubTitle_bg.gif HTTP/1.1" 200 53
113.200.205.3 - - [01/Apr/2015:14:45:04 +0800] "GET /sxzn/images/options.png HTTP/1.1" 200 615
113.200.205.3 - - [01/Apr/2015:14:45:04 +0800] "GET /sxzn/images/bg.jpg HTTP/1.1" 200 19679
113.200.205.3 - - [01/Apr/2015:14:45:03 +0800] "GET /sxzn/images/banner_home.jpg HTTP/1.1" 200 50428
113.200.205.3 - - [01/Apr/2015:14:45:05 +0800] "GET /favicon.ico HTTP/1.1" 404 988
111.206.71.76 - - [01/Apr/2015:14:45:10 +0800] "GET / HTTP/1.1" 302 -
220.181.108.151 - - [01/Apr/2015:14:45:24 +0800] "GET / HTTP/1.1" 302 -
111.206.71.82 - - [01/Apr/2015:14:45:43 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
113.200.205.3 - - [01/Apr/2015:14:45:44 +0800] "POST /sxzn/doSearch.action HTTP/1.1" 200 7543
113.200.205.3 - - [01/Apr/2015:14:45:44 +0800] "GET /sxzn/css/displaytag.css HTTP/1.1" 200 2309
113.200.205.3 - - [01/Apr/2015:14:45:44 +0800] "GET /favicon.ico HTTP/1.1" 404 988
220.181.108.166 - - [01/Apr/2015:14:46:11 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
113.140.28.66 - - [01/Apr/2015:14:46:19 +0800] "GET /favicon.ico HTTP/1.1" 404 988
113.200.205.3 - - [01/Apr/2015:14:46:22 +0800] "GET /sxzn/css/metadata.css HTTP/1.1" 200 945
113.200.205.3 - - [01/Apr/2015:14:46:21 +0800] "GET /sxzn/viewMetadata.action?id=17 HTTP/1.1" 200 9637
66.249.67.108 - - [01/Apr/2015:14:47:08 +0800] "GET / HTTP/1.1" 302 -
66.249.67.100 - - [01/Apr/2015:14:47:09 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18585
61.149.81.22 - - [01/Apr/2015:14:47:19 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:14:47:19 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
121.248.0.240 - - [01/Apr/2015:14:48:55 +0800] "GET /zszx/map/photo/yixian/dem.bmp HTTP/1.1" 200 867098
61.149.81.22 - - [01/Apr/2015:14:49:53 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:14:49:53 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
180.76.4.9 - - [01/Apr/2015:14:50:09 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:14:52:20 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:14:52:20 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
218.26.204.42 - - [01/Apr/2015:14:52:24 +0800] "GET /favicon.ico HTTP/1.1" 404 988
66.249.67.116 - - [01/Apr/2015:14:54:02 +0800] "GET /zszx/map/standard/index_2_7.htm HTTP/1.1" 200 95921
61.149.81.22 - - [01/Apr/2015:14:54:51 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:14:54:52 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
123.6.155.8 - - [01/Apr/2015:14:57:00 +0800] "GET /zszx/map/photo/50huangtu/flqslxt.bmp HTTP/1.1" 200 433752
123.6.155.8 - - [01/Apr/2015:14:57:01 +0800] "GET /zszx/map/photo/50huangtu/flqslxt.bmp HTTP/1.1" 200 572880
123.6.155.8 - - [01/Apr/2015:14:57:01 +0800] "GET /zszx/map/photo/50huangtu/flqslxt.bmp HTTP/1.1" 200 867098
61.149.81.22 - - [01/Apr/2015:14:57:23 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:14:57:23 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [01/Apr/2015:14:59:51 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:14:59:51 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [01/Apr/2015:15:02:18 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:15:02:18 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
221.236.163.34 - - [01/Apr/2015:15:04:26 +0800] "GET / HTTP/1.1" 302 -
221.236.163.34 - - [01/Apr/2015:15:04:26 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
221.236.163.34 - - [01/Apr/2015:15:04:26 +0800] "GET /sxzn/css/index.css HTTP/1.1" 200 1730
221.236.163.34 - - [01/Apr/2015:15:04:29 +0800] "GET /sxzn/css/layout.css HTTP/1.1" 200 6591
221.236.163.34 - - [01/Apr/2015:15:04:29 +0800] "GET /sxzn/images/doc_02.gif HTTP/1.1" 200 55
218.6.139.138 - - [01/Apr/2015:15:04:29 +0800] "GET /sxzn/images/icon.gif HTTP/1.1" 200 119
221.236.163.34 - - [01/Apr/2015:15:04:29 +0800] "GET /sxzn/images/banner.jpg HTTP/1.1" 200 38590
218.6.139.138 - - [01/Apr/2015:15:04:29 +0800] "GET /sxzn/rand.action HTTP/1.1" 200 1335
221.236.163.34 - - [01/Apr/2015:15:04:29 +0800] "GET /sxzn/images/zh-cn.gif HTTP/1.1" 200 891
221.236.163.34 - - [01/Apr/2015:15:04:29 +0800] "GET /sxzn/images/point.gif HTTP/1.1" 200 134
218.6.139.138 - - [01/Apr/2015:15:04:29 +0800] "GET /sxzn/images/options.png HTTP/1.1" 200 615
221.236.163.34 - - [01/Apr/2015:15:04:29 +0800] "GET /sxzn/images/leftSubTitle_bg.gif HTTP/1.1" 200 53
221.236.163.34 - - [01/Apr/2015:15:04:29 +0800] "GET /sxzn/images/bg.jpg HTTP/1.1" 200 19679
218.6.139.138 - - [01/Apr/2015:15:04:29 +0800] "GET /sxzn/images/new1.gif HTTP/1.1" 200 1724
218.6.139.138 - - [01/Apr/2015:15:04:29 +0800] "GET /sxzn/images/new.gif HTTP/1.1" 200 1816
218.6.139.138 - - [01/Apr/2015:15:04:29 +0800] "GET /sxzn/images/Search_icon.gif HTTP/1.1" 200 344
218.6.139.138 - - [01/Apr/2015:15:04:29 +0800] "GET /sxzn/images/yonghu.jpg HTTP/1.1" 200 31309
218.6.139.138 - - [01/Apr/2015:15:04:29 +0800] "GET /sxzn/images/banner_home.jpg HTTP/1.1" 200 50428
218.6.139.138 - - [01/Apr/2015:15:04:33 +0800] "GET /favicon.ico HTTP/1.1" 404 988
61.149.81.22 - - [01/Apr/2015:15:04:51 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:15:04:51 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [01/Apr/2015:15:07:18 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:15:07:18 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
58.32.251.99 - - [01/Apr/2015:15:09:02 +0800] "GET /favicon.ico HTTP/1.1" 404 988
218.29.111.85 - - [01/Apr/2015:15:09:25 +0800] "GET /zszx/map/photo/50huangtu/trqsqht.bmp HTTP/1.1" 200 867098
61.149.81.22 - - [01/Apr/2015:15:09:51 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:15:09:51 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [01/Apr/2015:15:12:18 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:15:12:18 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [01/Apr/2015:15:14:51 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:15:14:51 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
42.156.136.27 - - [01/Apr/2015:15:15:10 +0800] "GET /tlp/advanced/stat.jsp HTTP/1.1" 200 46855
113.87.127.37 - - [01/Apr/2015:15:15:57 +0800] "GET /zszx/map/photo/cgzai/cont.bmp HTTP/1.1" 200 867098
61.149.110.21 - - [01/Apr/2015:15:16:49 +0800] "GET /zszx/map/photo/yixian/dem.bmp HTTP/1.1" 200 867098
61.149.81.22 - - [01/Apr/2015:15:17:19 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:15:17:19 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
125.46.43.185 - - [01/Apr/2015:15:17:24 +0800] "GET /zszx/map/photo/50huangtu/pldfb.bmp HTTP/1.1" 200 867098
157.55.39.185 - - [01/Apr/2015:15:17:31 +0800] "GET /sxzn/foreground/viewMetadata.action?id=22 HTTP/1.1" 200 9257
124.192.193.34 - - [01/Apr/2015:15:17:47 +0800] "GET /zszx/map/photo/90huangtu/geom.bmp HTTP/1.1" 200 867098
58.32.114.199 - - [01/Apr/2015:15:17:59 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18585
61.149.81.22 - - [01/Apr/2015:15:19:51 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:15:19:51 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [01/Apr/2015:15:22:20 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:15:22:20 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
61.149.81.22 - - [01/Apr/2015:15:24:51 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:15:24:51 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
113.200.77.5 - - [01/Apr/2015:15:25:42 +0800] "GET /favicon.ico HTTP/1.1" 404 988
111.193.74.14 - - [01/Apr/2015:15:26:30 +0800] "GET /zszx/map/photo/50huangtu/flqslxt.bmp HTTP/1.1" 200 867098
1.165.190.33 - - [01/Apr/2015:15:26:26 +0800] "GET /zszx/map/photo/80huagtu/plwkxsl.bmp HTTP/1.1" 200 867098
1.165.190.33 - - [01/Apr/2015:15:26:26 +0800] "GET /zszx/map/photo/90huangtu/pm.bmp HTTP/1.1" 200 867098
1.165.190.33 - - [01/Apr/2015:15:26:26 +0800] "GET /zszx/map/photo/90huangtu/rain.bmp HTTP/1.1" 200 867098
61.149.81.22 - - [01/Apr/2015:15:27:20 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:15:27:20 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
113.200.77.4 - - [01/Apr/2015:15:28:28 +0800] "GET /favicon.ico HTTP/1.1" 404 988
61.149.81.22 - - [01/Apr/2015:15:29:37 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:15:29:37 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18585
61.149.81.22 - - [01/Apr/2015:15:29:51 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:15:29:51 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
218.23.149.51 - - [01/Apr/2015:15:29:57 +0800] "GET /zszx/map/photo/50huangtu/plthnmd.bmp HTTP/1.1" 200 867098
218.23.149.51 - - [01/Apr/2015:15:30:01 +0800] "GET /zszx/map/photo/90huangtu/bp.bmp HTTP/1.1" 200 867098
218.23.149.51 - - [01/Apr/2015:15:30:04 +0800] "GET /zszx/map/photo/90huangtu/pm.bmp HTTP/1.1" 200 867098
61.149.81.22 - - [01/Apr/2015:15:32:19 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:15:32:19 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
119.39.32.69 - - [01/Apr/2015:15:32:34 +0800] "GET /stat/images/m3.jpg HTTP/1.1" 404 1009
218.23.149.51 - - [01/Apr/2015:15:32:45 +0800] "GET /zszx/map/photo/cw/pm.bmp HTTP/1.1" 200 867098
218.23.149.51 - - [01/Apr/2015:15:32:45 +0800] "GET /zszx/map/photo/80huagtu/plwkxsl.bmp HTTP/1.1" 200 867098
218.23.149.51 - - [01/Apr/2015:15:32:47 +0800] "GET /zszx/map/photo/yixian/topoline.bmp HTTP/1.1" 200 867098
218.23.149.51 - - [01/Apr/2015:15:32:57 +0800] "GET /zszx/map/photo/cw/veg.bmp HTTP/1.1" 200 867098
119.39.32.69 - - [01/Apr/2015:15:34:25 +0800] "GET /zszx/map/photo/50huangtu/trqsqht.bmp HTTP/1.1" 200 867098
61.149.81.22 - - [01/Apr/2015:15:34:51 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:15:34:51 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
121.15.249.110 - - [01/Apr/2015:15:35:29 +0800] "GET /clim/images/climintro1.jpg HTTP/1.1" 200 9023
119.39.32.69 - - [01/Apr/2015:15:35:39 +0800] "GET /stat/images/m3.jpg HTTP/1.1" 404 1009
111.206.71.109 - - [01/Apr/2015:15:36:47 +0800] "GET / HTTP/1.1" 302 -
220.181.108.94 - - [01/Apr/2015:15:37:05 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:15:37:18 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:15:37:18 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
111.206.71.80 - - [01/Apr/2015:15:37:21 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
220.181.108.110 - - [01/Apr/2015:15:37:45 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
218.23.149.51 - - [01/Apr/2015:15:37:53 +0800] "GET /zszx/map/photo/50huangtu/flqslxt.bmp HTTP/1.1" 200 867098
122.88.33.67 - - [01/Apr/2015:15:38:51 +0800] "GET /clim/images/pretty2.jpg HTTP/1.1" 200 23317
61.149.81.22 - - [01/Apr/2015:15:39:51 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:15:39:51 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
221.11.105.60 - - [01/Apr/2015:15:41:42 +0800] "GET /zszx/map/photo/50huangtu/pldfb.bmp HTTP/1.1" 200 867098
61.149.81.22 - - [01/Apr/2015:15:42:19 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:15:42:19 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
219.222.76.167 - - [01/Apr/2015:15:43:20 +0800] "GET /start_ks/video/video1/AVSEQ05.mpg HTTP/1.1" 200 6653592
219.222.76.167 - - [01/Apr/2015:15:43:20 +0800] "GET /start_ks/video/video1/AVSEQ05.mpg HTTP/1.1" 206 6625177
219.222.76.167 - - [01/Apr/2015:15:43:20 +0800] "GET /start_ks/video/video1/AVSEQ05.mpg HTTP/1.1" 200 6653592
219.222.76.167 - - [01/Apr/2015:15:43:20 +0800] "GET /start_ks/video/video1/AVSEQ05.mpg HTTP/1.1" 200 6653592
219.222.76.167 - - [01/Apr/2015:15:43:20 +0800] "GET /start_ks/video/video1/AVSEQ05.mpg HTTP/1.1" 206 6625176
219.222.76.167 - - [01/Apr/2015:15:43:20 +0800] "GET /start_ks/video/video1/AVSEQ05.mpg HTTP/1.1" 206 6625176
219.222.76.167 - - [01/Apr/2015:15:43:20 +0800] "GET /start_ks/video/video1/AVSEQ05.mpg HTTP/1.1" 206 6625176
61.149.81.22 - - [01/Apr/2015:15:44:51 +0800] "GET / HTTP/1.1" 302 -
61.149.81.22 - - [01/Apr/2015:15:44:51 +0800] "GET /sxzn/index.action HTTP/1.1" 200 18409
219.222.76.167 - - [01/Apr/2015:15:44:46 +0800] "GET /start_ks/video/video1/AVSEQ05.mpg HTTP/1.1" 206 1550247
219.222.76.167 - - [01/Apr/2015:15:44:34 +0800] "GET /start_ks/video/video1/AVSEQ05.mpg HTTP/1.1" 206 3604931
219.222.76.167 - - [01/Apr/2015:15:44:30 +0800] "GET /start_ks/video/video1/AVSEQ05.mpg HTTP/1.1" 206 4240684
219.222.76.167 - - [01/Apr/2015:15:44:30 +0800] "GET /start_ks/video/video1/AVSEQ05.mpg HTTP/1.1" 206 3752908
219.222.76.167 - - [01/Apr/2015:15:43:16 +0800] "GET /start_ks/video/video1/AVSEQ05.mpg HTTP/1.1" 200 9272472
219.222.76.167 - - [01/Apr/2015:15:43:20 +0800] "GET /start_ks/video/video1/AVSEQ05.mpg HTTP/1.1" 200 8494992
219.222.76.167 - - [01/Apr/2015:15:43:20 +0800] "GET /start_ks/video/video1/AVSEQ05.mpg HTTP/1.1" 200 10729224
219.222.76.167 - - [01/Apr/2015:15:44:45 +0800] "GET /start_ks/video/video1/AVSEQ05.mpg HTTP/1.1" 206 2525368
219.222.76.167 - - [01/Apr/2015:15:45:15 +0800] "GET /start_ks/video/video1/AVSEQ05.mpg HTTP/1.1" 206 171047
219.222.76.167 - - [01/Apr/2015:15:45:12 +0800] "GET /start_ks/video/video1/AVSEQ05.mpg HTTP/1.1" 200 319176
219.222.76.167 - - [01/Apr/2015:15:45:14 +0800] "GET /start_ks/video/video1/AVSEQ05.mpg HTTP/1.1" 206 364037
219.222.76.167 - - [01/Apr/2015:15:44:32 +0800] "GET /start_ks/video/video1/AVSEQ05.mpg HTTP/1.1" 200 3633696
219.222.76.167 - - [01/Apr/2015:15:44:41 +0800] "GET /start_ks/video/video1/AVSEQ05.mpg HTTP/1.1" 200 3142656
219.222.76.167 - - [01/Apr/2015:15:45:15 +0800] "GET /start_ks/video/video1/AVSEQ05.mpg HTTP/1.1" 206 174618
219.222.76.167 - - [01/Apr/2015:15:45:17 +0800] "GET /start_ks/video/video1/AVSEQ05.mpg HTTP/1.1" 206 79463
219.222.76.167 - - [01/Apr/2015:15:45:04 +0800] "GET /start_ks/video/video1/AVSEQ05.mpg HTTP/1.1" 200 1186680
219.222.76.167 - - [01/Apr/2015:15:45:18 +0800] "GET /start_ks/video/video1/AVSEQ05.mpg HTTP/1.1" 206 32768
219.222.76.167 - - [01/Apr/2015:15:45:18 +0800] "GET /start_ks/video/video1/AVSEQ05.mpg HTTP/1.1" 206 83607
219.222.76.167 - - [01/Apr/2015:15:45:17 +0800] "GET /start_ks/video/video1/AVSEQ05.mpg HTTP/1.1" 206 121948
219.222.76.167 - - [01/Apr/2015:15:45:18 +0800] "GET /start_ks/video/video1/AVSEQ05.mpg HTTP/1.1" 206 60552
219.222.76.167 - - [01/Apr/2015:15:45:19 +0800] "GET /start_ks/video/video1/AVSEQ05.mpg HTTP/1.1" 206 32768
219.222.76.167 - - [01/Apr/2015:15:45:18 +0800] "GET /start_ks/video/video1/AVSEQ05.mpg HTTP/1.1" 206 113089
219.222.76.167 - - [01/Apr/2015:15:45:17 +0800] "GET /start_ks/video/video1/AVSEQ05.mpg HTTP/1.1" 206 114126
219.222.76.167 - - [01/Apr/2015:15:45:14 +0800] "GET /start_ks/video/video1/AVSEQ05.mpg HTTP/1.1" 206 426080
219.222.76.167 - - [01/Apr/2015:15:45:14 +0800] "GET /start_ks/video/video1/AVSEQ05.mpg HTTP/1.1" 200 482856
219.222.76.167 - - [01/Apr/2015:15:45:18 +0800] "GET /start_ks/video/video1/AVSEQ05.mpg HTTP/1.1" 200 114576
219.222.76.167 - - [01/Apr/2015:15:45:46 +0800] "GET /zszx/start_ks/video/video1/AVSEQ02.mpg HTTP/1.1" 404 1069
219.222.76.167 - - [01/Apr/2015:15:45:46 +0800] "GET /zszx/start_ks/video/video1/AVSEQ02.mpg HTTP/1.1" 404 1069
219.222.76.167 - - [01/Apr/2015:15:45:46 +0800] "GET /zszx/start_ks/video/video1/AVSEQ02.mpg HTTP/1.1" 404 1069
219.222.76.167 - - [01/Apr/2015:15:45:54 +0800] "GET /zszx/start_ks/video/video1/AVSEQ02.mpg HTTP/1.1" 404 1069
219.222.76.167 - - [01/Apr/2015:15:45:54 +0800] "GET /zszx/start_ks/video/video1/AVSEQ02.mpg HTTP/1.1" 404 1069
219.222.76.167 - - [01/Apr/2015:15:45:54 +0800] "GET /zszx/start_ks/video/video1/AVSEQ02.mpg HTTP/1.1" 404 1069
219.222.76.167 - - [01/Apr/2015:15:46:01 +0800] "GET /zszx/start_ks/video/video1/AVSEQ02.mpg HTTP/1.1" 404 1069
219.222.76.167 - - [01/Apr/2015:15:46:01 +0800] "GET /zszx/start_ks/video/video1/AVSEQ02.mpg HTTP/1.1" 404 1069
219.222.76.167 - - [01/Apr/2015:15:46:02 +0800] "GET /zszx/start_ks/video/video1/AVSEQ02.mpg HTTP/1.1" 404 1069
219.222.76.167 - - [01/Apr/2015:15:46:07 +0800] "GET /zszx/start_ks/video/video1/AVSEQ02.mpg HTTP/1.1" 404 1069
219.222.76.167 - - [01/Apr/2015:15:46:07 +0800] "GET /zszx/start_ks/video/video1/AVSEQ02.mpg HTTP/1.1" 404 1069
219.222.76.167 - - [01/Apr/2015:15:46:08 +0800] "GET /zszx/start_ks/video/video1/AVSEQ02.mpg HTTP/1.1" 404 1069
122.72.11.246 - - [01/Apr/2015:15:45:38 +0800] "GET /start_ks/video/video1/AVSEQ05.mpg HTTP/1.1" 200 14943984
122.72.11.246 - - [01/Apr/2015:15:45:40 +0800] "GET /start_ks/video/video1/AVSEQ05.mpg HTTP/1.1" 206 13959168
122.72.11.246 - - [01/Apr/2015:15:45:36 +0800] "GET /start_ks/video/video1/AVSEQ05.mpg HTTP/1.1" 206 19583868
122.72.11.246 - - [01/Apr/2015:15:45:34 +0800] "GET /start_ks/video/video1/AVSEQ05.mpg HTTP/1.1" 200 21777624
122.72.11.246 - - [01/Apr/2015:15:46:09 +0800] "GET /start_ks/video/video1/AVSEQ05.mpg HTTP/1.1" 206 4751360
219.222.76.167 - - [01/Apr/2015:15:46:20 +0800] "GET /zszx/start_ks/video/video1/AVSEQ02.mpg HTTP/1.1" 404 1069
